Indicator ID, UIS.STAT,AGE,CONTRACT_TYPE,COUNTRY_ORIGIN,Dataflow / Dataset,EDU_ATTAIN,EDU_CAT,EDU_FIELD,EDU_LEVEL,EDU_TYPE,GRADE,IMM_STATUS,INFRASTR,Indicator ID,Indicator Label - EN,Indicator Section,LOCATION,REGION_DEST,SECTOR_EDU,SEX,SE_BKGRD,STAT_UNIT,SUBJECT,TEACH_EXPERIENCE,Table query,Theme,UNIT_MEASURE,WEALTH_QUINTILE,changes in Dec 2018 ,key,short_key
FEP.5t8.F600,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F06,L5T8,_T,_T,_Z,_Z,FEP.5t8.F600,Percentage of students enrolled in Information and Communication Technologies programmes in tertiary education who are female (%),Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F06._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-isc_f06
FEP.5t8.F700,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F07,L5T8,_T,_T,_Z,_Z,FEP.5t8.F700,"Percentage of students enrolled in Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F07._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-isc_f07
FEP.5t8.F800,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F08,L5T8,_T,_T,_Z,_Z,FEP.5t8.F800,"Percentage of students enrolled in Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F08._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-isc_f08
FEP.5t8.F900,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F09,L5T8,_T,_T,_Z,_Z,FEP.5t8.F900,Percentage of students enrolled in Health and Welfare programmes in tertiary education who are female (%),Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F09._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-isc_f09
FEP.5t8.F1000,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F10,L5T8,_T,_T,_Z,_Z,FEP.5t8.F1000,Percentage of students enrolled in Services programmes in tertiary education who are female (%),Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F10._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-isc_f10
FEP.5t8.Fuk,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_X,L5T8,_T,_T,_Z,_Z,FEP.5t8.Fuk,Percentage of students enrolled in programmes in unspecified fields in tertiary education who are female (%),Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L5T8._T.F._T._T.INST_T._Z._Z._T._T._X._Z._Z._Z._Z._Z.W00.W00._Z,fep-5t8-_x
FEP.6.F110,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F01,L6,_T,_T,_Z,_Z,FEP.6.F110,"Percentage of students enrolled in Education programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F01._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f01
FEP.6.F200,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F02,L6,_T,_T,_Z,_Z,FEP.6.F200,"Percentage of students enrolled in Arts and Humanities programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F02._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f02
FEP.6.F300,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F03,L6,_T,_T,_Z,_Z,FEP.6.F300,"Percentage of students enrolled in Social Sciences, Journalism and Information programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F03._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f03
FEP.6.F400,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F04,L6,_T,_T,_Z,_Z,FEP.6.F400,"Percentage of students enrolled in Business, Administration and Law programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F04._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f04
FEP.6.F500,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F05,L6,_T,_T,_Z,_Z,FEP.6.F500,"Percentage of students enrolled in Natural Sciences, Mathematics and Statistics programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F05._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f05
FEP.6.F600,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F06,L6,_T,_T,_Z,_Z,FEP.6.F600,"Percentage of students enrolled in Information and Communication Technologies programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F06._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f06
FEP.6.F700,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F07,L6,_T,_T,_Z,_Z,FEP.6.F700,"Percentage of students enrolled in Engineering, Manufacturing and Construction programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F07._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f07
FEP.6.F800,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F08,L6,_T,_T,_Z,_Z,FEP.6.F800,"Percentage of students enrolled in Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F08._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f08
FEP.6.F900,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F09,L6,_T,_T,_Z,_Z,FEP.6.F900,"Percentage of students enrolled in Health and Welfare programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F09._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f09
FEP.6.F1000,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F10,L6,_T,_T,_Z,_Z,FEP.6.F1000,"Percentage of students enrolled in Services programmes in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T.ISC_F10._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-isc_f10
FEP.6.Fuk,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_X,L6,_T,_T,_Z,_Z,FEP.6.Fuk,"Percentage of students enrolled in programmes in unspecified fields in tertiary education, ISCED 6 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L6._T.F._T._T.INST_T._Z._Z._T._T._X._Z._Z._Z._Z._Z.W00.W00._Z,fep-6-_x
FEP.7.F110,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F01,L7,_T,_T,_Z,_Z,FEP.7.F110,"Percentage of students enrolled in Education programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F01._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f01
FEP.7.F200,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F02,L7,_T,_T,_Z,_Z,FEP.7.F200,"Percentage of students enrolled in Arts and Humanities programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F02._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f02
FEP.7.F300,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F03,L7,_T,_T,_Z,_Z,FEP.7.F300,"Percentage of students enrolled in Social Sciences, Journalism and Information programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F03._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f03
FEP.7.F400,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F04,L7,_T,_T,_Z,_Z,FEP.7.F400,"Percentage of students enrolled in Business, Administration and Law programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F04._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f04
FEP.7.F500,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F05,L7,_T,_T,_Z,_Z,FEP.7.F500,"Percentage of students enrolled in Natural Sciences, Mathematics and Statistics programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F05._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f05
FEP.7.F600,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F06,L7,_T,_T,_Z,_Z,FEP.7.F600,"Percentage of students enrolled in Information and Communication Technologies programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F06._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f06
FEP.7.F700,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F07,L7,_T,_T,_Z,_Z,FEP.7.F700,"Percentage of students enrolled in Engineering, Manufacturing and Construction programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F07._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f07
FEP.7.F800,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F08,L7,_T,_T,_Z,_Z,FEP.7.F800,"Percentage of students enrolled in Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F08._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f08
FEP.7.F900,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F09,L7,_T,_T,_Z,_Z,FEP.7.F900,"Percentage of students enrolled in Health and Welfare programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F09._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f09
FEP.7.F1000,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F10,L7,_T,_T,_Z,_Z,FEP.7.F1000,"Percentage of students enrolled in Services programmes in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T.ISC_F10._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-isc_f10
FEP.7.Fuk,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_X,L7,_T,_T,_Z,_Z,FEP.7.Fuk,"Percentage of students enrolled in programmes in unspecified fields in tertiary education, ISCED 7 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L7._T.F._T._T.INST_T._Z._Z._T._T._X._Z._Z._Z._Z._Z.W00.W00._Z,fep-7-_x
FEP.8.F110,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F01,L8,_T,_T,_Z,_Z,FEP.8.F110,"Percentage of students enrolled in Education programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F01._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f01
FEP.8.F200,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F02,L8,_T,_T,_Z,_Z,FEP.8.F200,"Percentage of students enrolled in Arts and Humanities programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F02._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f02
FEP.8.F300,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F03,L8,_T,_T,_Z,_Z,FEP.8.F300,"Percentage of students enrolled in Social Sciences, Journalism and Information programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F03._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f03
FEP.8.F400,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F04,L8,_T,_T,_Z,_Z,FEP.8.F400,"Percentage of students enrolled in Business, Administration and Law programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F04._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f04
FEP.8.F500,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F05,L8,_T,_T,_Z,_Z,FEP.8.F500,"Percentage of students enrolled in Natural Sciences, Mathematics and Statistics programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F05._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f05
FEP.8.F600,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F06,L8,_T,_T,_Z,_Z,FEP.8.F600,"Percentage of students enrolled in Information and Communication Technologies programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F06._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f06
FEP.8.F700,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F07,L8,_T,_T,_Z,_Z,FEP.8.F700,"Percentage of students enrolled in Engineering, Manufacturing and Construction programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F07._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f07
FEP.8.F800,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F08,L8,_T,_T,_Z,_Z,FEP.8.F800,"Percentage of students enrolled in Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F08._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f08
FEP.8.F900,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F09,L8,_T,_T,_Z,_Z,FEP.8.F900,"Percentage of students enrolled in Health and Welfare programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F09._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f09
FEP.8.F1000,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,ISC_F10,L8,_T,_T,_Z,_Z,FEP.8.F1000,"Percentage of students enrolled in Services programmes in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T.ISC_F10._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-isc_f10
FEP.8.Fuk,NO,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_X,L8,_T,_T,_Z,_Z,FEP.8.Fuk,"Percentage of students enrolled in programmes in unspecified fields in tertiary education, ISCED 8 programmes, who are female (%)",Percentage of enrolment,_T,W00,INST_T,F,_Z,FEP,_Z,_Z,Percentage of female enrolment by field of education,Participation,PT,_Z,,FEP.PT.L8._T.F._T._T.INST_T._Z._Z._T._T._X._Z._Z._Z._Z._Z.W00.W00._Z,fep-8-_x
PRP.01,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L01,_T,_T,_Z,_Z,PRP.01,Percentage of enrolment in early childhood educational development programmes in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L01._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-01
PRP.02,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L02,_T,_T,_Z,_Z,PRP.02,Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L02._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-02
PRP.0,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L0,_T,_T,_Z,_Z,PRP.0,Percentage of enrolment in early childhood education programmes in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L0._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-0
PRP.1,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,PRP.1,Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L1._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-1
PRP.2,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2,_T,_T,_Z,_Z,PRP.2,Percentage of enrolment in lower secondary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L2._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-2
PRP.3,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L3,_T,_T,_Z,_Z,PRP.3,Percentage of enrolment in upper secondary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L3._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-3
PRP.2t3,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,_T,_T,_Z,_Z,PRP.2t3,Percentage of enrolment in secondary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L2_3._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-2_3
PRP.4,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L4,_T,_T,_Z,_Z,PRP.4,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L4._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-4
PRP.5t8,YES,_T,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L5T8,_T,_T,_Z,_Z,PRP.5t8,Percentage of enrolment in tertiary education in private institutions (%),Percentage of enrolment,_T,W00,INST_PRIV,_T,_Z,PRP,_Z,_Z,Percentage of private enrolment,Participation,PT,_Z,,PRP.PT.L5T8._T._T._T._T.INST_PRIV._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,prp-5t8
GER.01,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L01,_T,_T,_Z,_Z,GER.01,"Gross enrolment ratio, early childhood educational development programmes, both sexes (%)",Enrolment ratios,_T,W00,INST_T,_T,_Z,GER,_Z,_Z,Gross enrolment ratio by level of education,Participation,PT,_T,,GER.PT.L01._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,ger-01
GER.01.F,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L01,_T,_T,_Z,_Z,GER.01.F,"Gross enrolment ratio, early childhood educational development programmes, female (%)",Enrolment ratios,_T,W00,INST_T,F,_Z,GER,_Z,_Z,Gross enrolment ratio by level of education,Participation,PT,_T,,GER.PT.L01._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,ger-01-f
