STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,full_sdmx_key,abb_sdmx_key,abb_sdmx_key2
GECER,PT,L01,_T,F,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GECER.PT.L01._T.F._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GECER..01..F................,gecer-01-f
GECER,GPI,L01,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GECER.GPI.L01._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GECER.GPI.01..................,gecer-gpi-01
GECER,GPI,L02,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GECER.GPI.L02._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GECER.GPI.02..................,gecer-gpi-02
GENTR,GPI,L5T7,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GENTR.GPI.L5T7._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GENTR.GPI...................,gentr-gpi
GENTR,PT,L5T7,_T,F,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GENTR.PT.L5T7._T.F._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GENTR....F................,gentr-f
GENTR,PT,L5T7,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GENTR.PT.L5T7._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GENTR....................,gentr
GENTR,PT,L5T7,_T,M,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GENTR.PT.L5T7._T.M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GENTR....M................,gentr-m
GER,PT,L3,C4,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C4.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C4.F................,ger-3-c4-f
GER,PT,L3,C4,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C4.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C4.M................,ger-3-c4-m
GER,PT,L3,C4,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C4._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C4.................,ger-3-c4
GER,PT,L3,C5,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C5._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C5.................,ger-3-c5
GER,PT,L3,C5,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C5.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C5.F................,ger-3-c5-f
GER,PT,L3,C5,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3.C5.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3.C5.M................,ger-3-c5-m
GER,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3..F................,ger-3-f
GER,PT,L3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3..................,ger-3
GER,PT,L3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..3..M................,ger-3-m
GER,PT,L1,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..F................,ger-1-f
GER,PT,L1,_T,F,OVER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.F.OVER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..F.OVER_AGE...............,ger-1-f-over_age
GER,PT,L1,_T,F,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.F.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..F.UNDER_AGE...............,ger-1-f-under_age
GER,PT,L1,_T,_T,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T._T.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1...UNDER_AGE...............,ger-1-under_age
GER,PT,L1,_T,_T,OVER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T._T.OVER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1...OVER_AGE...............,ger-1-over_age
GER,PT,L1,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..................,ger-1
GER,PT,L1,_T,M,OVER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.M.OVER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..M.OVER_AGE...............,ger-1-m-over_age
GER,PT,L1,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..M................,ger-1-m
GER,PT,L1,_T,M,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1._T.M.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1..M.UNDER_AGE...............,ger-1-m-under_age
GER,PT,L1T3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T3..M................,ger-1t3-m
GER,PT,L1T3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T3..F................,ger-1t3-f
GER,PT,L1T3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T3..................,ger-1t3
GER,PT,L2_3,_T,M,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T.M.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3..M.UNDER_AGE...............,ger-2_3-m-under_age
GER,PT,L2_3,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3..M................,ger-2_3-m
GER,PT,L2_3,_T,F,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T.F.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3..F.UNDER_AGE...............,ger-2_3-f-under_age
GER,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3..F................,ger-2_3-f
GER,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3..................,ger-2_3
GER,PT,L2_3,_T,_T,UNDER_AGE,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3._T._T.UNDER_AGE._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3...UNDER_AGE...............,ger-2_3-under_age
GER,PT,L2_3,C4,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C4._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C4.................,ger-2_3-c4
GER,PT,L2_3,C4,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C4.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C4.M................,ger-2_3-c4-m
GER,PT,L2_3,C4,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C4.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C4.F................,ger-2_3-c4-f
GER,PT,L2_3,C5,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C5._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C5.................,ger-2_3-c5
GER,PT,L2_3,C5,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C5.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C5.F................,ger-2_3-c5-f
GER,PT,L2_3,C5,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2_3.C5.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2_3.C5.M................,ger-2_3-c5-m
GER,PT,L0,_T,M,SCH_AGE_L02,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T.M.SCH_AGE_L02._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0..M.SCH_AGE_L02...............,ger-0-m-sch_age_l02
GER,PT,L0,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0..M................,ger-0-m
GER,PT,L0,_T,F,SCH_AGE_L02,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T.F.SCH_AGE_L02._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0..F.SCH_AGE_L02...............,ger-0-f-sch_age_l02
GER,PT,L0,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0..F................,ger-0-f
GER,PT,L0,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0..................,ger-0
GER,PT,L0,_T,_T,SCH_AGE_L02,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L0._T._T.SCH_AGE_L02._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..0...SCH_AGE_L02...............,ger-0-sch_age_l02
GER,PT,L5T8,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L5T8._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..5T8..................,ger-5t8
GER,PT,L5T8,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L5T8._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..5T8..F................,ger-5t8-f
GER,PT,L5T8,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L5T8._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..5T8..M................,ger-5t8-m
GER,PT,L2,C4,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C4.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C4.F................,ger-2-c4-f
GER,PT,L2,C4,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C4._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C4.................,ger-2-c4
GER,PT,L2,C4,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C4.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C4.M................,ger-2-c4-m
GER,PT,L2,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2..M................,ger-2-m
GER,PT,L2,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2..................,ger-2
GER,PT,L2,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2..F................,ger-2-f
GER,PT,L2,C5,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C5._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C5.................,ger-2-c5
GER,PT,L2,C5,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C5.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C5.F................,ger-2-c5-f
GER,PT,L2,C5,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L2.C5.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..2.C5.M................,ger-2-c5-m
GER,PT,L4,C5,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C5.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C5.M................,ger-4-c5-m
GER,PT,L4,C5,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C5.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C5.F................,ger-4-c5-f
GER,PT,L4,C5,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C5._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C5.................,ger-4-c5
GER,PT,L4,C4,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C4.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C4.M................,ger-4-c4-m
GER,PT,L4,C4,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C4.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C4.F................,ger-4-c4-f
GER,PT,L4,C4,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4.C4._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4.C4.................,ger-4-c4
GER,PT,L4,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4..................,ger-4
GER,PT,L4,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4..F................,ger-4-f
GER,PT,L4,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L4._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..4..M................,ger-4-m
GER,PT,L1T8,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T8._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T8..................,ger-1t8
GER,PT,L1T8,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T8._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T8..F................,ger-1t8-f
GER,PT,L1T8,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1T8._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1T8..M................,ger-1t8-m
GER,PT,L01,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L01._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..01..F................,ger-01-f
GER,PT,L01,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L01._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..01..M................,ger-01-m
GER,PT,L01,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L01._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..01..................,ger-01
GER,PT,L1_2,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1_2._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1_2..M................,ger-1_2-m
GER,PT,L1_2,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1_2._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1_2..F................,ger-1_2-f
GER,PT,L1_2,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L1_2._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..1_2..................,ger-1_2
GER,PT,L02,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L02._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..02..................,ger-02
GER,PT,L02,_T,M,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L02._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..02..M................,ger-02-m
GER,PT,L02,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.PT.L02._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER..02..F................,ger-02-f
GER,GPI,L2,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.GPI.L2._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER.GPI.2..................,ger-gpi-2
GER,GPI,L2,C4,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.GPI.L2.C4._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER.GPI.2.C4.................,ger-gpi-2-c4
GER,GPI,L1T8,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,GER.GPI.L1T8._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,GER.GPI.1T8..................,ger-gpi-1t8
